chi2 wavelength x0 err_x0 y0 err_y0 I0 err_I0 fwhm_x err_fwhm_x fwhm_y err_fwhm_y rot err_rot
4.760819901197332 7309.71337890625 53.390176784002435 3.0123717092233764e-07 -36.12076768881704 3.1254531273662905e-07 35005.72645407363 251.4962323399089 0.881539360758469 0.027242968668308706 0.881539360758469 0.027242968668308706 0 0
4.672153905004428 7409.71337890625 53.39017728862982 3.045346152871699e-07 -36.12076777025871 3.1225895034663486e-07 34475.8789913587 241.69106101462933 0.8772958051988213 0.027328340837105728 0.8772958051988213 0.027328340837105728 0 0
4.596048965347035 7509.71337890625 53.39017784052323 3.0227360652733494e-07 -36.1207677523504 3.1132869228479587e-07 34383.93073101532 239.67319798407877 0.8700702025458067 0.026594299234177773 0.8700702025458067 0.026594299234177773 0 0
5.454327923716018 7609.71337890625 53.39017839003087 3.178022088578141e-07 -36.12076725086816 3.326657024172235e-07 33787.81539369148 306.7222363429639 0.848538088211665 0.02508584352096482 0.848538088211665 0.02508584352096482 0 0
5.063869882058927 7709.71337890625 53.39017861438099 2.967449252028715e-07 -36.1207673280553 3.105025614936983e-07 33893.38378988879 279.53203281362863 0.8479032545002345 0.024857509364585043 0.8479032545002345 0.024857509364585043 0 0
4.57058283278809 7809.71337890625 53.390178566832944 2.824397287940123e-07 -36.1207673607105 3.0775866021509174e-07 33323.95336289304 228.20876595680872 0.8523799838450915 0.025392813516472275 0.8523799838450915 0.025392813516472275 0 0
4.530029445243145 7909.71337890625 53.39017914122495 2.8700013087109775e-07 -36.12076714736219 2.996189143699284e-07 32842.02643743783 230.67446960096837 0.8466638919395121 0.025285297199501275 0.8466638919395121 0.025285297199501275 0 0
4.4195452509448 8009.71337890625 53.39017941521469 2.947242792171265e-07 -36.12076723657921 3.054774168912682e-07 32724.374037100697 230.29460852128204 0.8430515433767959 0.02583697501961763 0.8430515433767959 0.02583697501961763 0 0
5.008489278175492 8109.71337890625 53.39017993687984 3.0057313528142547e-07 -36.120766683151544 3.178737789075993e-07 32758.0390628267 266.9527298109908 0.8324003860036391 0.024313055600339945 0.8324003860036391 0.024313055600339945 0 0
5.666471592877053 8209.71337890625 53.39018065966066 3.203428862267524e-07 -36.12076635260487 3.310446719262455e-07 32665.43335028104 305.77340108255447 0.8204362120434644 0.023134109002305087 0.8204362120434644 0.023134109002305087 0 0
4.8022471003642915 8309.71337890625 53.390180239480934 2.9506998117510256e-07 -36.120766649525216 3.0345721235496815e-07 31605.647579037388 243.3126325363591 0.8312413311407763 0.02583542778544864 0.8312413311407763 0.02583542778544864 0 0
4.638571143400986 8409.71337890625 53.39018026837584 2.97857453120618e-07 -36.12076653417366 3.012158613653598e-07 30961.276328260046 220.86621208308563 0.8337479404205133 0.02651152850728462 0.8337479404205133 0.02651152850728462 0 0
4.350179209355319 8509.71337890625 53.3901804423697 2.982533477108585e-07 -36.120766333812966 3.0551157697133444e-07 29555.223357462866 223.17469463010912 0.829409988842156 0.025855814884629395 0.829409988842156 0.025855814884629395 0 0
4.549912894302012 8609.71337890625 53.39018045582021 3.027463156578102e-07 -36.120766482349154 3.097826657430711e-07 30091.660801336126 230.81488966878808 0.830199223557559 0.027014089714142035 0.830199223557559 0.027014089714142035 0 0
4.262013030669742 8709.71337890625 53.390180629415354 3.036141235911958e-07 -36.12076638774389 3.0967946081133697e-07 29241.275367414335 224.20374199077648 0.8271688413235252 0.026693897880085023 0.8271688413235252 0.026693897880085023 0 0
4.0533762607126915 8809.71337890625 53.39018054221116 2.8763661796094835e-07 -36.12076638964876 2.939108717948036e-07 29478.774426271208 209.48098747308694 0.8301490255315819 0.029174578917525125 0.8301490255315819 0.029174578917525125 0 0
4.147138184570276 8909.71337890625 53.39018099580887 2.978881179083207e-07 -36.12076623369108 3.027174504727059e-07 29558.279394483357 222.69596637003366 0.8253080873405648 0.02967993833221671 0.8253080873405648 0.02967993833221671 0 0
5.008165686326921 9009.71337890625 53.39018198939925 3.399402017132037e-07 -36.12076587061039 3.4381568659629313e-07 30421.72304255347 293.2145461750079 0.8099424374463804 0.02756955581468543 0.8099424374463804 0.02756955581468543 0 0
4.722022078180717 9109.71337890625 53.39018254956945 3.4167026485906766e-07 -36.120765955294075 3.50128122452423e-07 29418.42687248118 261.92037291857935 0.8123744311105322 0.0268912585276786 0.8123744311105322 0.0268912585276786 0 0
4.414278679250886 9209.71337890625 53.39018351163511 3.3675622351970126e-07 -36.12076648392103 3.421711904021633e-07 28497.35084949086 232.21244284640548 0.8168318262108755 0.026623278608347303 0.8168318262108755 0.026623278608347303 0 0
4.3535724456455345 9309.71337890625 53.39018452264434 3.1475800505752625e-07 -36.120766795843615 3.24108841945687e-07 28600.822468444487 231.8780595976733 0.8208705226685631 0.030035065252442 0.8208705226685631 0.030035065252442 0 0
