chi2 wavelength x0 err_x0 y0 err_y0 I0 err_I0 fwhm_x err_fwhm_x fwhm_y err_fwhm_y rot err_rot
0.3184044237019662 6659.89794921875 41.5932334747937 8.742594702642371e-07 -0.5029905651111334 7.935297304266501e-07 253.73537488071563 -1.5524699811243532 0.8911575920632495 0.005916917437475137 1.0222001586863205 0.006996131364533746 53.18573224529243 0.8511240613751795
0.2292997455758627 6859.89794921875 41.59323362438732 7.227349781900046e-07 -0.5029907058918816 6.907103516771373e-07 228.5212869060782 -1.2710647889386566 0.8684687948787729 0.0051667295417136515 1.0122800518103654 0.006099492424682433 50.81045617569429 0.7420422079465676
0.3309206496199989 7059.89794921875 41.59323366640502 7.16675033339676e-07 -0.5029916878816267 6.876465562272999e-07 308.6272757750907 -1.657046113430761 0.8764469124302449 0.0051513193392970225 1.0128261590953673 0.005834569729880722 48.84425917345952 0.6266908965902738
0.41533663964946627 7259.89794921875 41.59323385735795 6.798616745469156e-07 -0.502992362230999 6.695943419252304e-07 371.05845094739703 -1.9997717110470155 0.8688406492921302 0.0050838291825202045 1.0023225805886098 0.005649532414177262 46.34513954472581 0.6873016989934311
0.6371173876797989 7459.89794921875 41.59323328576536 6.946107149840798e-07 -0.5029937366925173 6.982248573412245e-07 508.12111687403024 -2.720030728556561 0.866480987691358 0.005077404035666246 0.9979686730267041 0.00569768833751787 47.19118505080155 0.693160174616217
0.5843267574366715 7659.89794921875 41.593233348830914 6.681876271967441e-07 -0.5029943269036582 6.785228693445771e-07 481.3603082672442 -2.5393705128742474 0.8549661324159604 0.004918165259131163 0.9906582030636385 0.00558747488231951 45.368939740141286 0.5983262136966749
0.7019741190773348 7859.89794921875 41.59323345048533 6.642652018793346e-07 -0.5029941651837359 6.638977895249007e-07 502.91125697251505 -2.7598334073047206 0.8321255478358969 0.004913339908911409 0.9739745978466611 0.005653722288507046 45.10098810426666 0.5977391790252828
0.8301574698388309 8059.89794921875 41.59323279748673 7.012120697385327e-07 -0.5029944657473684 6.940054438193181e-07 588.6285988586195 -3.2581001243369103 0.8309889411082577 0.005015010526372924 0.9694264939296983 0.0057237077610298335 44.005942150348574 0.6101080589601344
0.8527189832785435 8259.89794921875 41.593232807028386 6.882988790390248e-07 -0.5029947766245472 6.892014158184875e-07 615.8500075298278 -3.3581475428142267 0.8193489280746451 0.0048706774075556 0.9562070153751268 0.005674252187101107 42.629626311219454 0.6903090172427527
0.8741443414074457 8459.89794921875 41.59323329734391 6.440818877811288e-07 -0.5029951369462097 6.503408762079049e-07 598.9205244054888 -3.212760605662742 0.7976869391975462 0.004632816462986718 0.9383701114965568 0.005383167794321532 43.03513820812955 0.6548967418470362
0.9735650388152003 8659.89794921875 41.59323180496036 7.138968983808503e-07 -0.5029955464414686 7.265528682113091e-07 611.8209089196644 -3.5254628440554168 0.7957227857101837 0.0050838921745056075 0.937808576370389 0.0058268999481504965 43.24018872141866 0.6184879513689747
1.1207805123124532 8859.89794921875 41.59323135534929 6.120632440959391e-07 -0.5029949964907453 6.296812947763764e-07 650.3278588769799 -3.611426771465262 0.7695631315292133 0.004537555775816047 0.9333333412229571 0.005403186008977712 42.4824912764625 0.6573320855065363
0.9436620373828247 9059.89794921875 41.59322907044223 6.750503356849202e-07 -0.502996376321623 6.808166999410335e-07 628.2005704271334 -3.4506334357162523 0.7865588767169382 0.004725225138851196 0.932886308327366 0.005549401771367308 43.57948872424353 0.6751201668100091
1.084866814399737 9259.89794921875 41.59322852211572 6.19743038700231e-07 -0.5029972189129391 6.17488207656169e-07 674.6283232967081 -3.6996318977486946 0.7707788374022162 0.004459862761905465 0.9201343636369496 0.005320096406286296 44.83663320693779 0.6472237046863485
